date,open,high,low,close,volume,,
2015-11-18,904.11,904.11,904.11,904.11,0,mandg.co.uk,
2015-11-17,903.67,903.67,903.67,903.67,0,mandg.co.uk,
2015-11-16,905.9,905.9,905.9,905.9,0,mandg.co.uk,
2015-11-13,906.98,906.98,906.98,906.98,0,mandg.co.uk,
2015-11-12,906.43,906.43,906.43,906.43,0,mandg.co.uk,
2015-11-11,908.12,908.12,908.12,908.12,0,mandg.co.uk,
2015-11-10,910.29,910.29,910.29,910.29,0,mandg.co.uk,
2015-11-09,912.1,912.1,912.1,912.1,0,mandg.co.uk,
2015-11-06,921.39,921.39,921.39,921.39,0,mandg.co.uk,
2015-11-05,912.63,912.63,912.63,912.63,0,mandg.co.uk,
2015-11-04,911.61,911.61,911.61,911.61,0,mandg.co.uk,
2015-11-03,913.18,913.18,913.18,913.18,0,mandg.co.uk,
2015-11-02,911.23,911.23,911.23,911.23,0,mandg.co.uk,
2015-10-30,918.99,918.99,918.99,918.99,0,mandg.co.uk,
2015-10-29,923.37,923.37,923.37,923.37,0,mandg.co.uk,
2015-10-28,926.57,926.57,926.57,926.57,0,mandg.co.uk,
2015-10-27,920.7,920.7,920.7,920.7,0,mandg.co.uk,
2015-10-26,917.93,917.93,917.93,917.93,0,mandg.co.uk,
2015-10-23,918.33,918.33,918.33,918.33,0,mandg.co.uk,
2015-10-22,918.69,918.69,918.69,918.69,0,mandg.co.uk,
2015-10-21,920.86,920.86,920.86,920.86,0,mandg.co.uk,
2015-10-20,921.03,921.03,921.03,921.03,0,mandg.co.uk,
2015-10-19,920.64,920.64,920.64,920.64,0,mandg.co.uk,
2015-10-16,924.66,924.66,924.66,924.66,0,mandg.co.uk,
2015-10-15,924.76,924.76,924.76,924.76,0,mandg.co.uk,
2015-10-14,927.73,927.73,927.73,927.73,0,mandg.co.uk,
2015-10-13,934.12,934.12,934.12,934.12,0,mandg.co.uk,
2015-10-12,926.68,926.68,926.68,926.68,0,mandg.co.uk,
2015-10-09,927.24,927.24,927.24,927.24,0,mandg.co.uk,
2015-10-08,926.08,926.08,926.08,926.08,0,mandg.co.uk,
2015-10-07,924.5,924.5,924.5,924.5,0,mandg.co.uk,
2015-10-06,930.29,930.29,930.29,930.29,0,mandg.co.uk,
2015-10-05,929.66,929.66,929.66,929.66,0,mandg.co.uk,
2015-10-02,926.82,926.82,926.82,926.82,0,mandg.co.uk,
2015-10-01,925.89,925.89,925.89,925.89,0,mandg.co.uk,
2015-09-30,922.53,922.53,922.53,922.53,0,mandg.co.uk,
2015-09-29,923.25,923.25,923.25,923.25,0,mandg.co.uk,
2015-09-28,922.77,922.77,922.77,922.77,0,mandg.co.uk,
2015-09-25,920.39,920.39,920.39,920.39,0,mandg.co.uk,
2015-09-24,921.89,921.89,921.89,921.89,0,mandg.co.uk,
2015-09-23,917.52,917.52,917.52,917.52,0,mandg.co.uk,
2015-09-22,911.23,911.23,911.23,911.23,0,mandg.co.uk,
2015-09-21,909.6,909.6,909.6,909.6,0,mandg.co.uk,
2015-09-18,909.4,909.4,909.4,909.4,0,mandg.co.uk,
2015-09-17,906.14,906.14,906.14,906.14,0,mandg.co.uk,
2015-09-16,907.91,907.91,907.91,907.91,0,mandg.co.uk,
2015-09-15,913.78,913.78,913.78,913.78,0,mandg.co.uk,
2015-09-14,912.81,912.81,912.81,912.81,0,mandg.co.uk,
2015-09-11,911.84,911.84,911.84,911.84,0,mandg.co.uk,
2015-09-10,908.15,908.15,908.15,908.15,0,mandg.co.uk,
2015-09-09,910.91,910.91,910.91,910.91,0,mandg.co.uk,
2015-09-08,912.89,912.89,912.89,912.89,0,mandg.co.uk,
2015-09-07,920.58,920.58,920.58,920.58,0,mandg.co.uk,
2015-09-04,922.98,922.98,922.98,922.98,0,mandg.co.uk,
2015-09-03,918.71,918.71,918.71,918.71,0,mandg.co.uk,
2015-09-02,922.49,922.49,922.49,922.49,0,mandg.co.uk,
2015-09-01,919.3,919.3,919.3,919.3,0,mandg.co.uk,
2015-08-28,915.84,915.84,915.84,915.84,0,mandg.co.uk,
2015-08-27,910.93,910.93,910.93,910.93,0,mandg.co.uk,
2015-08-26,907.27,907.27,907.27,907.27,0,mandg.co.uk,
2015-08-25,901.5,901.5,901.5,901.5,0,mandg.co.uk,
2015-08-24,909.92,909.92,909.92,909.92,0,mandg.co.uk,
2015-08-21,903.27,903.27,903.27,903.27,0,mandg.co.uk,
2015-08-20,900.38,900.38,900.38,900.38,0,mandg.co.uk,
2015-08-19,894.88,894.88,894.88,894.88,0,mandg.co.uk,
2015-08-18,895.3,895.3,895.3,895.3,0,mandg.co.uk,
2015-08-17,899.42,899.42,899.42,899.42,0,mandg.co.uk,
2015-08-14,902.77,902.77,902.77,902.77,0,mandg.co.uk,
2015-08-13,901.08,901.08,901.08,901.08,0,mandg.co.uk,
2015-08-12,905.01,905.01,905.01,905.01,0,mandg.co.uk,
2015-08-11,900.89,900.89,900.89,900.89,0,mandg.co.uk,
2015-08-10,901.66,901.66,901.66,901.66,0,mandg.co.uk,
2015-08-07,897.29,897.29,897.29,897.29,0,mandg.co.uk,
2015-08-06,896.25,896.25,896.25,896.25,0,mandg.co.uk,
2015-08-05,895.6,895.6,895.6,895.6,0,mandg.co.uk,
2015-08-04,901.32,901.32,901.32,901.32,0,mandg.co.uk,
2015-08-03,900.52,900.52,900.52,900.52,0,mandg.co.uk,
2015-07-31,902.01,902.01,902.01,902.01,0,mandg.co.uk,
2015-07-30,896.36,896.36,896.36,896.36,0,mandg.co.uk,
2015-07-29,898.74,898.74,898.74,898.74,0,mandg.co.uk,
2015-07-28,900.71,900.71,900.71,900.71,0,mandg.co.uk,
2015-07-27,908.94,908.94,908.94,908.94,0,mandg.co.uk,
2015-07-24,906.33,906.33,906.33,906.33,0,mandg.co.uk,
2015-07-23,901.7,901.7,901.7,901.7,0,mandg.co.uk,
2015-07-22,897.99,897.99,897.99,897.99,0,mandg.co.uk,
2015-07-21,898.42,898.42,898.42,898.42,0,mandg.co.uk,
2015-07-20,898.17,898.17,898.17,898.17,0,mandg.co.uk,
2015-07-17,896.04,896.04,896.04,896.04,0,mandg.co.uk,
2015-07-16,893.89,893.89,893.89,893.89,0,mandg.co.uk,
2015-07-15,896.78,896.78,896.78,896.78,0,mandg.co.uk,
2015-07-14,897.8,897.8,897.8,897.8,0,mandg.co.uk,
2015-07-13,903.26,903.26,903.26,903.26,0,mandg.co.uk,
2015-07-10,913.46,913.46,913.46,913.46,0,mandg.co.uk,
2015-07-09,922.01,922.01,922.01,922.01,0,mandg.co.uk,
2015-07-08,923.04,923.04,923.04,923.04,0,mandg.co.uk,
2015-07-07,911.3,911.3,911.3,911.3,0,mandg.co.uk,
2015-07-06,904.79,904.79,904.79,904.79,0,mandg.co.uk,
2015-07-03,899.36,899.36,899.36,899.36,0,mandg.co.uk,
2015-07-02,897.85,897.85,897.85,897.85,0,mandg.co.uk,
2015-07-01,898.74,898.74,898.74,898.74,0,mandg.co.uk,
2015-06-30,899.85,899.85,899.85,899.85,0,mandg.co.uk,
2015-06-29,899.04,899.04,899.04,899.04,0,mandg.co.uk,
2015-06-26,897.49,897.49,897.49,897.49,0,mandg.co.uk,
2015-06-25,897.84,897.84,897.84,897.84,0,mandg.co.uk,
2015-06-24,896.86,896.86,896.86,896.86,0,mandg.co.uk,
2015-06-23,898.12,898.12,898.12,898.12,0,mandg.co.uk,
2015-06-22,902,902,902,902,0,mandg.co.uk,
2015-06-19,899.48,899.48,899.48,899.48,0,mandg.co.uk,
2015-06-18,899.82,899.82,899.82,899.82,0,mandg.co.uk,
2015-06-17,902.07,902.07,902.07,902.07,0,mandg.co.uk,
2015-06-16,910.37,910.37,910.37,910.37,0,mandg.co.uk,
2015-06-15,913.97,913.97,913.97,913.97,0,mandg.co.uk,
2015-06-12,910.87,910.87,910.87,910.87,0,mandg.co.uk,
2015-06-11,912.62,912.62,912.62,912.62,0,mandg.co.uk,
2015-06-10,914.6,914.6,914.6,914.6,0,mandg.co.uk,
2015-06-09,924.9,924.9,924.9,924.9,0,mandg.co.uk,
2015-06-08,922.58,922.58,922.58,922.58,0,mandg.co.uk,
2015-06-05,923.32,923.32,923.32,923.32,0,mandg.co.uk,
2015-06-04,921.14,921.14,921.14,921.14,0,mandg.co.uk,
2015-06-03,928.48,928.48,928.48,928.48,0,mandg.co.uk,
2015-06-02,931.85,931.85,931.85,931.85,0,mandg.co.uk,
2015-06-01,936.98,936.98,936.98,936.98,0,mandg.co.uk,
2015-05-29,934.5,934.5,934.5,934.5,0,mandg.co.uk,
2015-05-28,928.87,928.87,928.87,928.87,0,mandg.co.uk,
2015-05-27,921.37,921.37,921.37,921.37,0,mandg.co.uk,
2015-05-26,920.62,920.62,920.62,920.62,0,mandg.co.uk,
2015-05-22,915.23,915.23,915.23,915.23,0,mandg.co.uk,
2015-05-21,908.13,908.13,908.13,908.13,0,mandg.co.uk,
2015-05-20,920.43,920.43,920.43,920.43,0,mandg.co.uk,
2015-05-19,926.76,926.76,926.76,926.76,0,mandg.co.uk,
2015-05-18,921.22,921.22,921.22,921.22,0,mandg.co.uk,
2015-05-15,915.43,915.43,915.43,915.43,0,mandg.co.uk,
2015-05-14,908.8,908.8,908.8,908.8,0,mandg.co.uk,
2015-05-13,916.03,916.03,916.03,916.03,0,mandg.co.uk,
2015-05-12,915.26,915.26,915.26,915.26,0,mandg.co.uk,
2015-05-11,932.7,932.7,932.7,932.7,0,mandg.co.uk,
2015-05-08,936.05,936.05,936.05,936.05,0,mandg.co.uk,
2015-05-07,948.14,948.14,948.14,948.14,0,mandg.co.uk,
2015-05-06,951.91,951.91,951.91,951.91,0,mandg.co.uk,
2015-05-05,959.04,959.04,959.04,959.04,0,mandg.co.uk,
